buying_format,category,item_custom_info,item_url,thumbnail_url,title
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207622/international-4700-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207622/41207622_1616699832_817.jpg,International 4700 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207620/international-1724-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207620/41207620_1616699829_90.jpg,International 1724 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207500/mack-rs688lt-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207500/41207500_1616699634_439.jpg,Mack RS688LT 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207499/international-4900-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207499/41207499_1616699632_21.jpg,International 4900 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207498/mack-r690st-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207498/41207498_1616699629_279.jpg,Mack R690ST 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207442/gmc-c5500-s-a-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207442/41207442_1616699527_503.jpg,GMC C5500 S/A 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207360/freightliner-c112-autres.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207360/41207360_1616699350_990.jpg,Freightliner C112 Others
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207284/western-star-4900sf-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207284/41207284_1616699153_393.jpg,Western Star 4900SF 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207283/western-star-4900sf-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207283/41207283_1616699150_22.jpg,Western Star 4900SF 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207276/kenworth-t800-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207276/41207276_1616699133_194.jpg,Kenworth T800 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207274/international-4700-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207274/41207274_1616699126_4.jpg,International 4700 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207273/kenworth-t800-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207273/41207273_1616699123_139.jpg,Kenworth T800 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207272/ford-f450-xl-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207272/41207272_1616699119_497.jpg,Ford F450 XL 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207241/mack-ch613-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207241/41207241_1616699039_520.jpg,Mack CH613 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207239/international-4300-sba-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207239/41207239_1616699036_807.jpg,International 4300 SBA 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207238/international-4300-sba-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207238/41207238_1616699033_808.jpg,International 4300 SBA 
